check_in_date,property_id,property_name,category,city,room_class,no_guests,booking_platform,booking_status,ratings_given,revenue_generated,revenue_realized,Profitability_Index,successful_bookings,capacity,mmm yy,week no,day_type,length_of_stay,advance_booking
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Standard,2,others,Checked Out,3.0,11050,11050,1.0,19,32,Jul 22,W 28,weekeday,2,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Standard,1,others,Cancelled,5.0,11050,4420,0.4,19,32,Jul 22,W 28,weekeday,1,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Standard,3,others,Cancelled,5.0,12155,4862,0.4,19,32,Jul 22,W 28,weekeday,3,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,direct offline,Checked Out,3.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,5,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,5,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,6,7
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,4,direct offline,Checked Out,5.0,18360,18360,1.0,28,39,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Cancelled,5.0,15300,6120,0.4,28,39,Jul 22,W 28,weekeday,2,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Cancelled,5.0,15300,6120,0.4,28,39,Jul 22,W 28,weekeday,2,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,1,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,5
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,logtrip,No Show,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,3,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,journey,Cancelled,5.0,15300,6120,0.4,28,39,Jul 22,W 28,weekeday,2,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,4.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,1
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,2,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,6,24
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,3,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,2,1
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Cancelled,5.0,15300,6120,0.4,28,39,Jul 22,W 28,weekeday,6,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,3,direct online,Cancelled,5.0,16830,6732,0.4,28,39,Jul 22,W 28,weekeday,3,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,3,direct online,Checked Out,4.0,16830,16830,1.0,28,39,Jul 22,W 28,weekeday,1,5
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,4,makeyourtrip,Checked Out,5.0,18360,18360,1.0,28,39,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,logtrip,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,5,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,5
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,3,others,Checked Out,5.0,16830,16830,1.0,28,39,Jul 22,W 28,weekeday,5,5
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,logtrip,Cancelled,5.0,15300,6120,0.4,28,39,Jul 22,W 28,weekeday,6,21
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,4,tripster,Checked Out,5.0,18360,18360,1.0,28,39,Jul 22,W 28,weekeday,6,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,makeyourtrip,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Elite,2,tripster,Checked Out,5.0,15300,15300,1.0,28,39,Jul 22,W 28,weekeday,2,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,logtrip,No Show,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,2,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,1,others,Cancelled,5.0,20400,8160,0.4,10,16,Jul 22,W 28,weekeday,6,1
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,1,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,3,others,Cancelled,5.0,22440,8976,0.4,10,16,Jul 22,W 28,weekeday,2,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,direct offline,Checked Out,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,1,2
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,3,makeyourtrip,Checked Out,4.0,22440,22440,1.0,10,16,Jul 22,W 28,weekeday,6,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,2,0
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,1,makeyourtrip,Checked Out,5.0,20400,20400,1.0,10,16,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Premium,2,others,Cancelled,5.0,20400,8160,0.4,10,16,Jul 22,W 28,weekeday,1,6
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,others,Checked Out,2.0,32300,32300,1.0,8,14,Jul 22,W 28,weekeday,3,4
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,journey,Cancelled,5.0,32300,12920,0.4,8,14,Jul 22,W 28,weekeday,6,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,1,tripster,Cancelled,5.0,32300,12920,0.4,8,14,Jul 22,W 28,weekeday,1,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,others,Checked Out,5.0,32300,32300,1.0,8,14,Jul 22,W 28,weekeday,3,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,others,Cancelled,5.0,32300,12920,0.4,8,14,Jul 22,W 28,weekeday,2,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,6,others,Checked Out,3.0,45220,45220,1.0,8,14,Jul 22,W 28,weekeday,6,5
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,makeyourtrip,Checked Out,5.0,32300,32300,1.0,8,14,Jul 22,W 28,weekeday,2,3
2022-07-07,17559,Atliq Exotica,Luxury,Mumbai,Presidential,2,others,No Show,5.0,32300,32300,1.0,8,14,Jul 22,W 28,weekeday,4,2
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,logtrip,Checked Out,5.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,others,Cancelled,3.0,11050,4420,0.4,19,40,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,others,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,makeyourtrip,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,5
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,others,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,makeyourtrip,Cancelled,3.0,11050,4420,0.4,19,40,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,others,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,5,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,others,Cancelled,3.0,11050,4420,0.4,19,40,Jul 22,W 28,weekeday,2,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,direct online,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,makeyourtrip,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,6,4
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,2,makeyourtrip,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,3,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,4,makeyourtrip,Checked Out,4.0,13260,13260,1.0,19,40,Jul 22,W 28,weekeday,6,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,4,tripster,Checked Out,3.0,13260,13260,1.0,19,40,Jul 22,W 28,weekeday,3,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,direct online,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,2,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,others,Checked Out,2.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,1,1
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,4,journey,Cancelled,3.0,13260,5304,0.4,19,40,Jul 22,W 28,weekeday,1,6
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,4,others,Checked Out,3.0,13260,13260,1.0,19,40,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,others,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,4,0
2022-07-07,17560,Atliq City,Business,Mumbai,Standard,1,logtrip,Checked Out,3.0,11050,11050,1.0,19,40,Jul 22,W 28,weekeday,2,3
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,2,1
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,direct online,Checked Out,2.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,24
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,direct online,Checked Out,4.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,2,2
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,4,makeyourtrip,Checked Out,3.0,18360,18360,1.0,23,45,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,2,others,No Show,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,3,3
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,direct offline,Cancelled,3.0,15300,6120,0.4,23,45,Jul 22,W 28,weekeday,1,2
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,tripster,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,tripster,Checked Out,5.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,3,1
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,makeyourtrip,Cancelled,3.0,15300,6120,0.4,23,45,Jul 22,W 28,weekeday,2,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,logtrip,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,4,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,4,direct offline,Checked Out,3.0,18360,18360,1.0,23,45,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,2.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,3,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,others,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,2,others,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,2,20
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,others,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,3
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,others,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,3,others,Checked Out,2.0,16830,16830,1.0,23,45,Jul 22,W 28,weekeday,1,21
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,4.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,journey,Cancelled,3.0,15300,6120,0.4,23,45,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,3,makeyourtrip,Checked Out,3.0,16830,16830,1.0,23,45,Jul 22,W 28,weekeday,3,1
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,4.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,4,1
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,1,others,Checked Out,3.0,15300,15300,1.0,23,45,Jul 22,W 28,weekeday,1,21
2022-07-07,17560,Atliq City,Business,Mumbai,Elite,2,others,Cancelled,3.0,15300,6120,0.4,23,45,Jul 22,W 28,weekeday,2,1
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,3,logtrip,Checked Out,3.0,22440,22440,1.0,12,25,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,1,makeyourtrip,Cancelled,3.0,20400,8160,0.4,12,25,Jul 22,W 28,weekeday,1,4
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,2,makeyourtrip,Checked Out,3.0,20400,20400,1.0,12,25,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,2,makeyourtrip,Cancelled,3.0,20400,8160,0.4,12,25,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,2,others,Cancelled,3.0,20400,8160,0.4,12,25,Jul 22,W 28,weekeday,1,1
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,1,others,Checked Out,3.0,20400,20400,1.0,12,25,Jul 22,W 28,weekeday,2,7
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,1,others,Checked Out,3.0,20400,20400,1.0,12,25,Jul 22,W 28,weekeday,1,3
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,2,tripster,Checked Out,2.0,20400,20400,1.0,12,25,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,1,others,Checked Out,3.0,20400,20400,1.0,12,25,Jul 22,W 28,weekeday,1,20
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,4,makeyourtrip,Checked Out,3.0,24480,24480,1.0,12,25,Jul 22,W 28,weekeday,3,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,4,journey,Checked Out,3.0,24480,24480,1.0,12,25,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Premium,6,makeyourtrip,Cancelled,3.0,28560,11424,0.4,12,25,Jul 22,W 28,weekeday,1,2
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,journey,Cancelled,3.0,32300,12920,0.4,8,13,Jul 22,W 28,weekeday,3,1
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,others,Cancelled,3.0,32300,12920,0.4,8,13,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,2,others,Checked Out,3.0,32300,32300,1.0,8,13,Jul 22,W 28,weekeday,1,0
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,direct online,Checked Out,3.0,32300,32300,1.0,8,13,Jul 22,W 28,weekeday,1,3
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,others,Cancelled,3.0,32300,12920,0.4,8,13,Jul 22,W 28,weekeday,5,3
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,makeyourtrip,Checked Out,3.0,32300,32300,1.0,8,13,Jul 22,W 28,weekeday,3,4
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,others,Cancelled,3.0,32300,12920,0.4,8,13,Jul 22,W 28,weekeday,2,0
2022-07-07,17560,Atliq City,Business,Mumbai,Presidential,1,direct offline,Checked Out,3.0,32300,32300,1.0,8,13,Jul 22,W 28,weekeday,1,0
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,others,Checked Out,5.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,others,Cancelled,5.0,11050,4420,0.4,17,26,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,others,Checked Out,5.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,tripster,Checked Out,4.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,2,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,tripster,Checked Out,5.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,6,6
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,journey,Checked Out,3.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,5,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,logtrip,Checked Out,2.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,4,direct online,Checked Out,4.0,13260,13260,1.0,17,26,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,4,others,Checked Out,5.0,13260,13260,1.0,17,26,Jul 22,W 28,weekeday,1,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,direct online,Checked Out,5.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,3,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,1,direct online,Cancelled,5.0,11050,4420,0.4,17,26,Jul 22,W 28,weekeday,6,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,4,others,Checked Out,3.0,13260,13260,1.0,17,26,Jul 22,W 28,weekeday,2,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,makeyourtrip,Checked Out,5.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,1,6
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,3,others,Checked Out,3.0,12155,12155,1.0,17,26,Jul 22,W 28,weekeday,5,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,4,others,Checked Out,5.0,13260,13260,1.0,17,26,Jul 22,W 28,weekeday,6,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,3,others,No Show,5.0,12155,12155,1.0,17,26,Jul 22,W 28,weekeday,4,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Standard,2,others,Checked Out,4.0,11050,11050,1.0,17,26,Jul 22,W 28,weekeday,6,0
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,3,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,4,others,Checked Out,5.0,18360,18360,1.0,23,36,Jul 22,W 28,weekeday,1,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,tripster,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,4,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,direct online,Checked Out,3.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,3,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,1,journey,Cancelled,5.0,15300,6120,0.4,23,36,Jul 22,W 28,weekeday,2,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,3.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,5,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Cancelled,5.0,15300,6120,0.4,23,36,Jul 22,W 28,weekeday,4,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,1,21
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,direct offline,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,3,logtrip,Checked Out,5.0,16830,16830,1.0,23,36,Jul 22,W 28,weekeday,5,0
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,tripster,No Show,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,tripster,Checked Out,3.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,2,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,3,journey,Cancelled,5.0,16830,6732,0.4,23,36,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,4,direct online,Checked Out,5.0,18360,18360,1.0,23,36,Jul 22,W 28,weekeday,1,6
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,5,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,4,others,Checked Out,5.0,18360,18360,1.0,23,36,Jul 22,W 28,weekeday,2,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,4,makeyourtrip,Checked Out,5.0,18360,18360,1.0,23,36,Jul 22,W 28,weekeday,2,0
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,direct offline,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,5,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,23,36,Jul 22,W 28,weekeday,5,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,3,logtrip,Cancelled,5.0,16830,6732,0.4,23,36,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,2,others,Cancelled,5.0,15300,6120,0.4,23,36,Jul 22,W 28,weekeday,5,6
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Elite,4,direct offline,Checked Out,5.0,18360,18360,1.0,23,36,Jul 22,W 28,weekeday,3,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,6,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,direct online,Cancelled,5.0,20400,8160,0.4,14,19,Jul 22,W 28,weekeday,1,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,direct online,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,3,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,6,logtrip,Cancelled,5.0,28560,11424,0.4,14,19,Jul 22,W 28,weekeday,3,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Cancelled,5.0,20400,8160,0.4,14,19,Jul 22,W 28,weekeday,2,1
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,3,others,Checked Out,5.0,22440,22440,1.0,14,19,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,6,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,2.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,5,makeyourtrip,Cancelled,5.0,26520,10608,0.4,14,19,Jul 22,W 28,weekeday,1,2
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,makeyourtrip,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,3,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,makeyourtrip,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,1,3
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,direct online,Checked Out,4.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,2,21
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,14,19,Jul 22,W 28,weekeday,6,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Presidential,2,direct online,Checked Out,5.0,32300,32300,1.0,3,4,Jul 22,W 28,weekeday,1,5
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Presidential,3,others,Checked Out,5.0,35530,35530,1.0,3,4,Jul 22,W 28,weekeday,2,4
2022-07-07,17561,Atliq Blu,Luxury,Mumbai,Presidential,2,direct online,Checked Out,5.0,32300,32300,1.0,3,4,Jul 22,W 28,weekeday,1,2
2022-07-07,17562,Atliq Bay,Luxury,Mumbai,Standard,3,others,Checked Out,2.0,12155,12155,1.0,10,20,Jul 22,W 28,weekeday,6,3
2022-07-07,17562,Atliq Bay,Luxury,Mumbai,Standard,2,others,Cancelled,2.0,11050,4420,0.4,10,20,Jul 22,W 28,weekeday,1,3
2022-07-07,17562,Atliq Bay,Luxury,Mumbai,Standard,2,logtrip,Cancelled,2.0,11050,4420,0.4,10,20,Jul 22,W 28,weekeday,1,3
